PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
437,0,3,0,0.2586076903744659,2,2,0.06709553154495196,2
438,1,2,0,0.2963056044232219,2,3,0.03659756266088288,2
439,0,1,1,0.7989444584066349,1,4,0.5133418122566507,2
440,0,2,1,0.38426740387031916,0,0,0.020494635090094415,2
441,1,2,0,0.5601910027645137,1,1,0.05123658772523604,2
442,0,3,1,0.24604171902488062,0,0,0.018542765081513996,2
443,0,3,1,0.3088715757728072,1,0,0.015175789316712771,2
444,1,2,0,0.34656948982156316,0,0,0.025374310111545468,2
445,1,3,1,0.34656948982156316,0,0,0.015834545444608664,2
446,1,1,1,0.04498617743151546,0,2,0.15977676072337862,2
447,1,2,0,0.15807991957778336,0,1,0.038061465167318204,2
448,1,1,1,0.4219653179190751,0,0,0.051822148727810165,2
449,1,3,0,0.05755214878110078,2,1,0.03758969818624431,0
450,1,1,1,0.648152802211611,0,0,0.05953203526170282,2
451,0,2,1,0.4470972606182458,1,2,0.05416439273810667,2
452,0,3,1,0.34656948982156316,1,0,0.03897240290032268,2
453,0,1,1,0.37170143252073384,0,0,0.05416439273810667,0
454,1,1,1,0.610454888162855,1,0,0.17391981561855152,0
455,0,3,1,0.34656948982156316,0,0,0.015712553569072387,2
456,1,3,1,0.35913546117114853,0,0,0.015411575213749286,0
457,0,1,1,0.8115104297562202,0,0,0.051822148727810165,2
458,1,1,0,0.34656948982156316,1,0,0.10122885832000206,2
459,1,2,0,0.6230208595124404,0,0,0.020494635090094415,2
460,0,3,1,0.34656948982156316,0,0,0.015126992566498259,1
461,1,1,1,0.5978889168132697,0,0,0.051822148727810165,2
462,0,3,1,0.4219653179190751,0,0,0.015712553569072387,2
463,0,1,1,0.5853229454636844,0,0,0.07514699533034619,2
464,0,2,1,0.5978889168132697,0,0,0.025374310111545468,2
465,0,3,1,0.34656948982156316,0,0,0.015712553569072387,2
466,0,3,1,0.4722292033174164,0,0,0.013760683560491965,2
467,0,2,1,0.34656948982156316,0,0,0.0,2
468,0,1,1,0.6984166876099522,0,0,0.051822148727810165,2
469,0,3,1,0.34656948982156316,0,0,0.015078195816283748,1
470,1,3,0,0.0041467705453631576,2,1,0.03758969818624431,0
471,0,3,1,0.34656948982156316,0,0,0.014151057562208049,2
472,0,3,1,0.4722292033174164,0,0,0.016908073949327893,2
473,1,2,0,0.4093993465694898,1,2,0.05416439273810667,2
474,1,2,0,0.2837396330736366,0,0,0.026919605597338588,0
475,0,3,0,0.2711736617240512,0,0,0.019201521209409888,2
476,0,1,1,0.34656948982156316,0,0,0.10149724044618187,2
477,0,2,1,0.4219653179190751,1,0,0.04098927018018883,2
478,0,3,1,0.35913546117114853,1,0,0.013752485706455927,2
479,0,3,1,0.2711736617240512,0,0,0.014679623960531627,2
480,1,3,0,0.01985423473234481,0,1,0.023983602730431916,2
481,0,3,1,0.10781603417944208,5,2,0.09154270340242172,2
482,0,2,1,0.34656948982156316,0,0,0.0,2
483,0,3,1,0.6230208595124404,0,0,0.015712553569072387,2
484,1,3,0,0.7863784870570495,0,0,0.018713553707264782,2
485,1,1,1,0.3088715757728072,1,0,0.17777475888549785,0
486,0,3,0,0.34656948982156316,3,1,0.049707687947515,2
487,1,1,0,0.4345312892686604,1,0,0.17566830077223786,2
488,0,1,1,0.723548630309123,0,0,0.057970539254838485,0
489,0,3,1,0.37170143252073384,0,0,0.015712553569072387,2
490,1,3,1,0.10781603417944208,1,1,0.031034733136428686,2
491,0,3,1,0.34656948982156316,1,0,0.03897240290032268,2
492,0,3,1,0.2586076903744659,0,0,0.014151057562208049,2
493,0,1,1,0.685850716260367,0,0,0.05953203526170282,2
494,0,1,1,0.8869062578537321,0,0,0.09662576327876685,0
495,0,3,1,0.2586076903744659,0,0,0.015712553569072387,2
496,0,3,1,0.34656948982156316,0,0,0.028220722145058292,0
497,1,1,0,0.6732847449107816,1,0,0.1527664244005612,0
498,0,3,1,0.34656948982156316,0,0,0.029473237129564348,2
499,0,1,0,0.3088715757728072,1,2,0.29580589980036276,2
500,0,3,1,0.2963056044232219,0,0,0.015216388212891242,2
501,0,3,1,0.20834380497612465,0,0,0.016908073949327893,2
502,0,3,0,0.2586076903744659,0,0,0.015126992566498259,1
503,0,3,0,0.34656948982156316,0,0,0.014891206669461744,1
504,0,3,0,0.4596632319678311,0,0,0.018713553707264782,2
505,1,1,0,0.19577783362653933,0,0,0.16883675574220638,2
506,0,1,1,0.22090977632571,1,0,0.2125586439344078,0
507,1,2,0,0.4093993465694898,0,2,0.050748620223090936,2
508,1,1,1,0.34656948982156316,0,0,0.051822148727810165,2
509,0,3,1,0.34656948982156316,0,0,0.04396587194327397,2
510,1,3,1,0.32143754712239253,0,0,0.11027245763075773,2
511,1,3,1,0.35913546117114853,0,0,0.015126992566498259,1
512,0,3,1,0.34656948982156316,0,0,0.015712553569072387,2
513,1,1,1,0.4470972606182458,0,0,0.05130978285055781,2
514,1,1,0,0.6732847449107816,1,0,0.11594107850967697,0
515,0,3,1,0.2963056044232219,0,0,0.014630827210317117,2
516,0,1,1,0.5853229454636844,0,0,0.06640417918791278,2
517,1,2,0,0.4219653179190751,0,0,0.020494635090094415,2
518,0,3,1,0.34656948982156316,0,0,0.04713766070721715,1
519,1,2,0,0.4470972606182458,1,0,0.050748620223090936,2
520,0,3,1,0.39683337521990447,0,0,0.015411575213749286,2
521,1,1,0,0.37170143252073384,0,0,0.18249984580226933,2
522,0,3,1,0.2711736617240512,0,0,0.015411575213749286,2
523,0,3,1,0.34656948982156316,0,0,0.014102260811993537,0
524,1,1,0,0.5476250314149284,0,1,0.11316786160148591,0
525,0,3,1,0.34656948982156316,0,0,0.014110458666029575,0
526,0,3,1,0.5036441316913798,0,0,0.015126992566498259,1
527,1,2,0,0.6230208595124404,0,0,0.020494635090094415,2
528,0,1,1,0.34656948982156316,0,0,0.4328841690069588,2
529,0,3,1,0.4847951746670017,0,0,0.015468569817999833,2
530,0,2,1,0.2837396330736366,2,1,0.022446505098674838,2
531,1,2,0,0.01985423473234481,1,1,0.050748620223090936,2
532,0,3,1,0.34656948982156316,0,0,0.014110458666029575,0
533,0,3,1,0.20834380497612465,1,1,0.014110458666029575,0
534,1,3,0,0.34656948982156316,0,2,0.04364049521284362,0
535,0,3,0,0.37170143252073384,0,0,0.016908073949327893,2
536,1,2,0,0.08268409148027142,0,2,0.05123658772523604,2
537,0,1,1,0.5601910027645137,0,0,0.051822148727810165,2
538,1,1,0,0.37170143252073384,0,0,0.20772776566317125,0
539,0,3,1,0.34656948982156316,0,0,0.028302115124416098,2
540,1,1,0,0.2711736617240512,0,2,0.09661756542473082,0
541,1,1,0,0.4470972606182458,0,2,0.13858277060920987,2
542,0,3,0,0.10781603417944208,4,2,0.06104473451835265,2
543,0,3,0,0.1329479768786127,4,2,0.06104473451835265,2
544,1,2,1,0.39683337521990447,1,0,0.050748620223090936,2
545,0,1,1,0.6230208595124404,1,0,0.20772776566317125,0
546,0,1,1,0.7989444584066349,0,0,0.050748620223090936,2
547,1,2,0,0.2334757476752953,1,0,0.050748620223090936,2
548,1,2,1,0.34656948982156316,0,0,0.02705779799394608,0
549,0,3,1,0.4093993465694898,1,1,0.04006213192611313,2
550,1,2,1,0.09525006282985675,1,1,0.07173122281533045,2
551,1,1,1,0.20834380497612465,0,2,0.21642978772242535,0
552,0,2,1,0.33400351847197784,0,0,0.050748620223090936,2
553,0,3,1,0.34656948982156316,0,0,0.015281580671177828,1
554,1,3,1,0.2711736617240512,0,0,0.014102260811993537,0
555,1,3,0,0.2711736617240512,0,0,0.015175789316712771,2
556,0,1,1,0.7738125157074642,0,0,0.051822148727810165,2
557,1,1,0,0.5978889168132697,1,0,0.07729405233978466,0
558,0,1,1,0.34656948982156316,0,0,0.4440992237022602,0
559,1,1,0,0.4847951746670017,1,1,0.1554664461834305,2
560,1,3,0,0.4470972606182458,1,0,0.033962538149299316,2
561,0,3,1,0.34656948982156316,0,0,0.015126992566498259,1
562,0,3,1,0.49736114601658704,0,0,0.015411575213749286,2
563,0,2,1,0.34656948982156316,0,0,0.026350245115835676,2
564,0,3,1,0.34656948982156316,0,0,0.015712553569072387,2
565,0,3,0,0.34656948982156316,0,0,0.015712553569072387,2
566,0,3,1,0.2963056044232219,2,0,0.04713766070721715,2
567,0,3,1,0.2334757476752953,0,0,0.015411575213749286,2
568,0,3,0,0.35913546117114853,0,4,0.04113566043083236,2
569,0,3,1,0.34656948982156316,0,0,0.014110458666029575,0
570,1,3,1,0.39683337521990447,0,0,0.015330377421392339,2
571,1,2,1,0.7738125157074642,0,0,0.020494635090094415,2
572,1,1,0,0.6607187735611963,2,0,0.10048070654571319,2
573,1,1,1,0.4470972606182458,0,0,0.051504969851415845,2
574,1,3,0,0.34656948982156316,0,0,0.015126992566498259,1
575,0,3,1,0.19577783362653933,0,0,0.015712553569072387,2
576,0,3,1,0.2334757476752953,0,0,0.028302115124416098,2
577,1,2,0,0.4219653179190751,0,0,0.025374310111545468,2
578,1,1,0,0.4847951746670017,1,0,0.1091095334796455,2
579,0,3,0,0.34656948982156316,1,0,0.028220722145058292,0
580,1,3,1,0.39683337521990447,0,0,0.015468569817999833,2
581,1,2,0,0.3088715757728072,1,1,0.05855610025741262,2
582,1,1,0,0.4847951746670017,1,1,0.21642978772242535,0
583,0,2,1,0.6732847449107816,0,0,0.050748620223090936,2
584,0,1,1,0.4470972606182458,0,0,0.07831878409428937,0
585,0,3,1,0.34656948982156316,0,0,0.017005667449756914,0
586,1,1,0,0.22090977632571,0,2,0.1554664461834305,2
587,0,2,1,0.5853229454636844,0,0,0.02927805012870631,2
588,1,1,1,0.7486805730082936,1,1,0.15458810467956932,0
589,0,3,1,0.2711736617240512,0,0,0.015712553569072387,2
590,0,3,1,0.34656948982156316,0,0,0.015712553569072387,2
591,0,3,1,0.4345312892686604,0,0,0.013907073811135496,2
592,1,1,0,0.648152802211611,1,0,0.1527664244005612,0
593,0,3,1,0.5853229454636844,0,0,0.014151057562208049,2
594,0,3,0,0.34656948982156316,0,2,0.015126992566498259,1
595,0,2,1,0.4596632319678311,1,0,0.050748620223090936,2
596,0,3,1,0.4470972606182458,1,1,0.04713766070721715,2
597,1,2,0,0.34656948982156316,0,0,0.06441171028315387,2
598,0,3,1,0.610454888162855,0,0,0.0,2
599,0,3,1,0.34656948982156316,0,0,0.014102260811993537,0
600,1,1,1,0.610454888162855,1,0,0.11111839809247648,0
601,1,2,0,0.2963056044232219,2,1,0.05270049023167135,2
602,0,3,1,0.34656948982156316,0,0,0.015411575213749286,2
603,0,1,1,0.34656948982156316,0,0,0.08275928836380983,2
604,0,3,1,0.5476250314149284,0,0,0.015712553569072387,2
605,1,1,1,0.4345312892686604,0,0,0.051822148727810165,0
606,0,3,1,0.4470972606182458,1,0,0.030351578633425542,2
607,0,3,1,0.37170143252073384,0,0,0.015411575213749286,2
608,1,1,1,0.33400351847197784,0,0,0.05953203526170282,2
609,1,2,0,0.2711736617240512,1,2,0.08115719346076702,0
610,1,1,0,0.49736114601658704,0,0,0.2995388511917728,2
611,0,3,0,0.4847951746670017,1,5,0.06104473451835265,2
612,0,3,1,0.34656948982156316,0,0,0.013760683560491965,2
613,1,3,0,0.34656948982156316,1,0,0.030253985132996517,1
614,0,3,1,0.34656948982156316,0,0,0.015126992566498259,1
615,0,3,1,0.4345312892686604,0,0,0.015712553569072387,2
616,1,2,0,0.2963056044232219,1,2,0.12687155055772734,2
617,0,3,1,0.4219653179190751,1,1,0.028106928123558056,2
618,0,3,0,0.32143754712239253,1,0,0.031425107138144774,2
619,1,2,0,0.04498617743151546,2,1,0.07612293033463641,2
620,0,2,1,0.32143754712239253,0,0,0.020494635090094415,2
621,0,3,1,0.33400351847197784,1,0,0.028212719478023115,0
622,1,1,1,0.5224930887157577,1,0,0.10257896680493714,2
623,1,3,1,0.24604171902488062,1,1,0.030725752114070404,0
624,0,3,1,0.2586076903744659,0,0,0.015330377421392339,2
625,0,3,1,0.2586076903744659,0,0,0.031425107138144774,2
626,0,1,1,0.7612465443578789,0,0,0.06308600017332605,2
627,0,2,1,0.7109826589595376,0,0,0.024105594605968193,1
628,1,1,0,0.2586076903744659,0,0,0.15216446768991498,2
629,0,3,1,0.32143754712239253,0,0,0.015411575213749286,2
630,0,3,1,0.34656948982156316,0,0,0.015094396337354966,1
631,1,1,1,1.0,0,0,0.05855610025741262,2
632,0,3,1,0.6355868308620256,0,0,0.013768881414528002,2
633,1,1,1,0.39683337521990447,0,0,0.05953203526170282,0
634,0,1,1,0.34656948982156316,0,0,0.0,2
635,0,3,0,0.10781603417944208,3,2,0.05445717323939373,2
636,1,2,0,0.34656948982156316,0,0,0.025374310111545468,2
637,0,3,1,0.39683337521990447,0,0,0.015468569817999833,2
638,0,2,1,0.38426740387031916,1,1,0.05123658772523604,2
639,0,3,0,0.5099271173661725,0,5,0.07746484096553544,2
640,0,3,1,0.34656948982156316,1,0,0.031425107138144774,2
641,0,3,1,0.24604171902488062,0,0,0.015330377421392339,2
642,1,1,0,0.2963056044232219,0,0,0.13526459159462315,0
643,0,3,0,0.01985423473234481,3,2,0.05445717323939373,2
644,1,3,1,0.34656948982156316,0,0,0.11027245763075773,2
645,1,3,0,0.0041467705453631576,2,1,0.03758969818624431,0
646,1,1,1,0.5978889168132697,1,0,0.1497654242623688,0
647,0,3,1,0.2334757476752953,0,0,0.015411575213749286,2
648,1,1,1,0.6984166876099522,0,0,0.06929138530460494,0
649,0,3,1,0.34656948982156316,0,0,0.014736618564782174,2
650,1,3,0,0.2837396330736366,0,0,0.014736618564782174,2
651,0,3,1,0.34656948982156316,0,0,0.015411575213749286,2
652,1,2,0,0.22090977632571,0,1,0.044893010197349675,2
653,0,3,1,0.2586076903744659,0,0,0.01646070534336126,2
654,1,3,0,0.34656948982156316,0,0,0.015281580671177828,1
655,0,3,0,0.22090977632571,0,0,0.013175122557917838,1
656,0,2,1,0.2963056044232219,2,0,0.1434624456306609,2
657,0,3,1,0.34656948982156316,0,0,0.015411575213749286,2
658,0,3,0,0.39683337521990447,1,1,0.030253985132996517,1
659,0,2,1,0.2837396330736366,0,0,0.025374310111545468,2
660,0,1,1,0.723548630309123,0,2,0.22109807522194713,0
661,1,1,1,0.6230208595124404,2,0,0.2608674266467732,2
662,0,3,1,0.49736114601658704,0,0,0.014102260811993537,0
663,0,1,1,0.5853229454636844,0,0,0.04994347384455151,2
664,0,3,1,0.4470972606182458,0,0,0.014630827210317117,2
665,1,3,1,0.24604171902488062,1,0,0.015468569817999833,2
666,0,2,1,0.39683337521990447,2,0,0.1434624456306609,2
667,0,2,1,0.3088715757728072,0,0,0.025374310111545468,2
668,0,3,1,0.34656948982156316,0,0,0.015175789316712771,2
669,0,3,1,0.5350590600653431,0,0,0.015712553569072387,2
670,1,1,0,0.34656948982156316,1,0,0.10149724044618187,2
671,1,2,0,0.49736114601658704,1,1,0.07612293033463641,2
672,0,1,1,0.38426740387031916,1,0,0.10149724044618187,2
673,0,2,1,0.8743402865041467,0,0,0.020494635090094415,2
674,1,2,1,0.38426740387031916,0,0,0.025374310111545468,2
675,0,2,1,0.34656948982156316,0,0,0.0,2
676,0,3,1,0.22090977632571,0,0,0.015175789316712771,2
677,0,3,1,0.30258859009801453,0,0,0.015712553569072387,2
678,1,3,0,0.22090977632571,0,0,0.019209719063445922,2
679,0,3,0,0.5350590600653431,1,6,0.09154270340242172,2
680,1,1,1,0.4470972606182458,0,1,1.0,0
681,0,3,0,0.34656948982156316,0,0,0.01588334219482317,1
682,1,1,1,0.33400351847197784,0,0,0.1497654242623688,0
683,0,3,1,0.24604171902488062,0,0,0.01800600082915438,2
684,0,3,1,0.17064589092736868,5,2,0.09154270340242172,2
685,0,2,1,0.7486805730082936,1,1,0.07612293033463641,2
686,0,2,1,0.3088715757728072,1,2,0.08115719346076702,0
687,0,3,1,0.17064589092736868,4,1,0.07746484096553544,2
688,0,3,1,0.2334757476752953,0,0,0.019852079483269742,2
689,0,3,1,0.22090977632571,0,0,0.015216388212891242,2
690,1,1,0,0.18321186227695402,0,1,0.41250332793836464,2
691,1,1,1,0.38426740387031916,1,0,0.11125659048908397,2
692,1,3,0,0.04498617743151546,0,1,0.026187654344120927,0
693,1,3,1,0.34656948982156316,0,0,0.11027245763075773,2
694,0,3,1,0.3088715757728072,0,0,0.014102260811993537,0
695,0,1,1,0.7486805730082936,0,0,0.051822148727810165,2
696,0,2,1,0.648152802211611,0,0,0.026350245115835676,2
697,0,3,1,0.5476250314149284,0,0,0.015712553569072387,2
698,1,3,0,0.34656948982156316,0,0,0.015094396337354966,1
699,0,1,1,0.610454888162855,1,1,0.21642978772242535,0
700,0,3,1,0.5224930887157577,0,0,0.014931805565640218,2
701,1,1,0,0.22090977632571,1,0,0.4440992237022602,0
702,1,1,1,0.4345312892686604,0,0,0.05130978285055781,2
703,0,3,0,0.22090977632571,0,1,0.028212719478023115,0
704,0,3,1,0.3088715757728072,0,0,0.015110792045427042,1
705,0,3,1,0.32143754712239253,1,0,0.015330377421392339,2
706,0,2,1,0.4847951746670017,0,0,0.050748620223090936,2
707,1,2,0,0.5601910027645137,0,0,0.026350245115835676,2
708,1,1,1,0.5224930887157577,0,0,0.05130978285055781,2
709,1,1,0,0.2711736617240512,0,0,0.29580589980036276,2
710,1,3,1,0.34656948982156316,1,1,0.029757819776815374,0
711,1,1,0,0.2963056044232219,0,0,0.09662576327876685,0
712,0,1,1,0.34656948982156316,0,0,0.051822148727810165,2
713,1,1,1,0.5978889168132697,1,0,0.10149724044618187,2
714,0,3,1,0.35913546117114853,0,0,0.018510168852370702,2
715,0,2,1,0.648152802211611,0,0,0.025374310111545468,2
716,0,3,1,0.2334757476752953,0,0,0.014931805565640218,2
717,1,1,0,0.4722292033174164,0,0,0.4440992237022602,0
718,1,2,0,0.33400351847197784,0,0,0.020494635090094415,2
719,0,3,1,0.34656948982156316,0,0,0.030253985132996517,1
720,0,3,1,0.4093993465694898,0,0,0.015175789316712771,2
721,1,2,0,0.0701181201306861,0,1,0.06441171028315387,2
722,0,3,1,0.20834380497612465,1,0,0.013768881414528002,2
723,0,2,1,0.4219653179190751,0,0,0.025374310111545468,2
724,0,2,1,0.6230208595124404,0,0,0.025374310111545468,2
725,1,1,1,0.33400351847197784,1,0,0.10364429745562033,2
726,0,3,1,0.24604171902488062,0,0,0.016908073949327893,2
727,1,2,0,0.37170143252073384,3,0,0.04098927018018883,2
728,1,3,0,0.34656948982156316,0,0,0.015102594191391004,1
729,0,2,1,0.3088715757728072,1,0,0.050748620223090936,2
730,0,3,0,0.3088715757728072,1,0,0.015468569817999833,2
731,1,1,0,0.35913546117114853,0,0,0.41250332793836464,2
732,0,3,1,0.1329479768786127,0,0,0.036670757786204655,0
733,0,2,1,0.34656948982156316,0,0,0.0,2
734,0,2,1,0.2837396330736366,0,0,0.025374310111545468,2
735,0,2,1,0.2837396330736366,0,0,0.025374310111545468,2
736,0,3,1,0.35285247549635584,0,0,0.031425107138144774,2
737,0,3,0,0.5978889168132697,1,3,0.06709553154495196,2
738,1,1,1,0.4345312892686604,0,0,1.0,0
739,0,3,1,0.34656948982156316,0,0,0.015411575213749286,2
740,0,3,1,0.34656948982156316,0,0,0.015411575213749286,2
741,1,1,1,0.34656948982156316,0,0,0.05855610025741262,2
742,0,1,1,0.4470972606182458,1,0,0.15390495017656614,2
743,1,1,0,0.2586076903744659,2,2,0.5121218935012878,0
744,0,3,1,0.2963056044232219,1,0,0.031425107138144774,2
745,1,3,1,0.38426740387031916,0,0,0.015468569817999833,2
746,0,1,1,0.8743402865041467,1,1,0.13858277060920987,2
747,0,3,1,0.19577783362653933,1,1,0.03952536767375352,2
748,1,2,0,0.37170143252073384,0,0,0.025374310111545468,2
749,0,1,1,0.2334757476752953,1,0,0.10364429745562033,2
750,0,3,1,0.38426740387031916,0,0,0.015126992566498259,1
751,1,2,0,0.04498617743151546,1,1,0.044893010197349675,2
752,1,3,1,0.0701181201306861,0,1,0.024349578357040744,2
753,0,3,1,0.4093993465694898,0,0,0.018542765081513996,2
754,0,3,1,0.2837396330736366,0,0,0.015411575213749286,2
755,1,2,0,0.5978889168132697,1,2,0.12687155055772734,2
756,1,2,1,0.003141492837396331,1,1,0.028302115124416098,2
757,0,3,1,0.34656948982156316,0,0,0.015216388212891242,2
758,0,2,1,0.22090977632571,0,0,0.022446505098674838,2
759,0,3,1,0.4219653179190751,0,0,0.015712553569072387,2
760,1,1,0,0.4093993465694898,0,0,0.16883675574220638,2
761,0,3,1,0.34656948982156316,0,0,0.028302115124416098,2
762,0,3,1,0.5099271173661725,0,0,0.013907073811135496,2
763,1,3,1,0.24604171902488062,0,0,0.014110458666029575,0
764,1,1,0,0.4470972606182458,1,2,0.23422440102965048,2
765,0,3,1,0.19577783362653933,0,0,0.015175789316712771,2
766,1,1,0,0.6355868308620256,1,0,0.15216446768991498,2
767,0,1,1,0.34656948982156316,0,0,0.07729405233978466,0
768,0,3,0,0.3779844181955265,0,0,0.015126992566498259,1
769,0,3,1,0.34656948982156316,1,0,0.04713766070721715,1
770,0,3,1,0.39683337521990447,0,0,0.016322512946753766,2
771,0,3,1,0.2963056044232219,0,0,0.018542765081513996,2
772,0,3,1,0.5978889168132697,0,0,0.015330377421392339,2
773,0,2,0,0.7109826589595376,0,0,0.020494635090094415,2
774,0,3,1,0.34656948982156316,0,0,0.014102260811993537,0
775,1,2,0,0.6732847449107816,1,3,0.044893010197349675,2
776,0,3,1,0.22090977632571,0,0,0.015126992566498259,2
777,0,3,1,0.34656948982156316,0,0,0.015126992566498259,1
778,1,3,0,0.05755214878110078,0,0,0.024349578357040744,2
779,0,3,1,0.34656948982156316,0,0,0.015102594191391004,1
780,1,1,0,0.5350590600653431,0,1,0.41250332793836464,2
781,1,3,0,0.15807991957778336,0,0,0.014110458666029575,0
782,1,1,0,0.20834380497612465,1,0,0.11125659048908397,2
783,0,1,1,0.35913546117114853,0,0,0.05855610025741262,2
784,0,3,1,0.34656948982156316,1,2,0.04577135170121086,2
785,0,3,1,0.3088715757728072,0,0,0.013760683560491965,2
786,0,3,1,0.3088715757728072,0,0,0.014151057562208049,2
787,1,3,0,0.22090977632571,0,0,0.014630827210317117,2
788,0,3,1,0.09525006282985675,4,1,0.05684821399990475,1
789,1,3,1,0.007288263382759488,1,2,0.04015972542654215,2
790,0,1,1,0.5727569741140991,0,0,0.15458810467956932,0
791,0,3,1,0.34656948982156316,0,0,0.015126992566498259,1
792,0,2,1,0.19577783362653933,0,0,0.050748620223090936,2
793,0,3,0,0.34656948982156316,8,2,0.13575255909676825,2
794,0,1,1,0.34656948982156316,0,0,0.05991421140938287,0
795,0,3,1,0.3088715757728072,0,0,0.015411575213749286,2
796,0,2,1,0.4847951746670017,0,0,0.025374310111545468,2
797,1,1,0,0.610454888162855,0,0,0.050610427826483444,2
798,1,3,0,0.38426740387031916,0,0,0.016948672845506364,2
799,0,3,1,0.37170143252073384,0,0,0.014110458666029575,0
800,0,3,0,0.37170143252073384,1,1,0.04713766070721715,2
801,0,2,1,0.4219653179190751,0,0,0.025374310111545468,2
802,1,2,0,0.38426740387031916,1,1,0.05123658772523604,2
803,1,1,1,0.1329479768786127,1,2,0.23422440102965048,2
804,1,3,1,0.0,0,1,0.016623491302076868,0
805,1,3,1,0.33400351847197784,0,0,0.013614293309848433,2
806,0,3,1,0.38426740387031916,0,0,0.015175789316712771,2
807,0,1,1,0.4847951746670017,0,0,0.0,2
808,0,3,0,0.22090977632571,0,0,0.015175789316712771,2
809,0,2,1,0.4847951746670017,0,0,0.025374310111545468,2
810,1,1,0,0.4093993465694898,1,0,0.10364429745562033,2
811,0,3,1,0.32143754712239253,0,0,0.015395374692678068,2
812,0,3,1,0.4847951746670017,0,0,0.04713766070721715,2
813,0,2,1,0.4345312892686604,0,0,0.020494635090094415,2
814,0,3,0,0.0701181201306861,4,2,0.06104473451835265,2
815,0,3,1,0.3779844181955265,0,0,0.015712553569072387,2
816,0,1,1,0.34656948982156316,0,0,0.0,2
817,0,3,0,0.2837396330736366,0,0,0.015468569817999833,2
818,0,2,1,0.38426740387031916,1,1,0.07222738817151159,0
819,0,3,1,0.5350590600653431,0,0,0.012589561555343713,2
820,0,3,1,0.12038200552902739,3,2,0.05445717323939373,2
821,1,1,0,0.648152802211611,1,1,0.18249984580226933,2
822,1,3,1,0.33400351847197784,0,0,0.016908073949327893,2
823,0,1,1,0.4722292033174164,0,0,0.0,2
824,1,3,0,0.33400351847197784,0,1,0.024349578357040744,2
825,0,3,1,0.01985423473234481,4,1,0.07746484096553544,2
826,0,3,1,0.34656948982156316,0,0,0.013565496559633922,1
827,0,3,1,0.34656948982156316,0,0,0.11027245763075773,2
828,1,2,1,0.007288263382759488,0,2,0.07222738817151159,0
829,1,3,1,0.34656948982156316,0,0,0.015126992566498259,1
830,1,1,0,0.7738125157074642,0,0,0.15614960068643363,2
831,1,3,0,0.18321186227695402,1,0,0.028212719478023115,0
832,1,2,1,0.005152048253329982,1,1,0.03659756266088288,2
833,0,3,1,0.34656948982156316,0,0,0.014110458666029575,0
834,0,3,1,0.2837396330736366,0,0,0.015330377421392339,2
835,0,3,1,0.22090977632571,0,0,0.016200521071217493,2
836,1,1,0,0.4847951746670017,1,1,0.16231419173453318,0
837,0,3,1,0.2586076903744659,0,0,0.016908073949327893,2
838,0,3,1,0.34656948982156316,0,0,0.015712553569072387,2
839,1,3,1,0.39683337521990447,0,0,0.11027245763075773,2
840,1,1,1,0.34656948982156316,0,0,0.057970539254838485,0
841,0,3,1,0.24604171902488062,0,0,0.015468569817999833,2
842,0,2,1,0.19577783362653933,0,0,0.020494635090094415,2
843,1,1,0,0.37170143252073384,0,0,0.060507970265993034,0
844,0,3,1,0.4282483035938678,0,0,0.012565163180236457,0
845,0,3,1,0.20834380497612465,0,0,0.016908073949327893,2
846,0,3,1,0.5224930887157577,0,0,0.014736618564782174,2
847,0,3,1,0.34656948982156316,8,2,0.13575255909676825,2
848,0,3,1,0.4345312892686604,0,0,0.015411575213749286,0
849,0,2,1,0.34656948982156316,0,1,0.06441171028315387,2
850,1,1,0,0.34656948982156316,1,0,0.17391981561855152,0
851,0,3,1,0.04498617743151546,4,2,0.06104473451835265,2
852,0,3,1,0.9246041719024881,0,0,0.015175789316712771,2
853,0,3,0,0.10781603417944208,1,1,0.029757819776815374,0
854,1,1,0,0.19577783362653933,0,1,0.07690367833806856,2
855,0,2,0,0.5476250314149284,1,0,0.050748620223090936,2
856,1,3,0,0.22090977632571,0,1,0.018249984580226933,2
857,1,1,0,0.5601910027645137,1,1,0.32179836714362564,2
858,1,1,1,0.6355868308620256,0,0,0.051822148727810165,2
859,1,3,0,0.2963056044232219,0,3,0.03758969818624431,0
860,0,3,1,0.34656948982156316,0,0,0.014110458666029575,0
861,0,3,1,0.5099271173661725,2,0,0.027537567642055148,2
862,0,2,1,0.2586076903744659,1,0,0.022446505098674838,2
863,1,1,0,0.5978889168132697,0,0,0.050610427826483444,2
864,0,3,0,0.34656948982156316,8,2,0.13575255909676825,2
865,0,2,1,0.2963056044232219,0,0,0.025374310111545468,2
866,1,2,0,0.5224930887157577,0,0,0.025374310111545468,2
867,1,2,0,0.33400351847197784,1,0,0.027049600139910042,0
868,0,1,1,0.38426740387031916,0,0,0.09856123757927521,2
869,0,3,1,0.34656948982156316,0,0,0.018542765081513996,2
870,1,3,1,0.04498617743151546,1,1,0.021730754366528396,2
871,0,3,1,0.32143754712239253,0,0,0.015411575213749286,2
872,1,1,0,0.5853229454636844,1,1,0.10257896680493714,2
873,0,1,1,0.4093993465694898,0,0,0.009759350042902102,2
874,0,3,1,0.5853229454636844,0,0,0.017566830077223785,2
875,1,2,0,0.34656948982156316,1,0,0.04684488020593009,0
